"Exp" "Blocksize" "Access" "total_cores" "kernel" "thread" "GFlops" "Std" "Nxp"
"229" "dsyrk" 256 "remote" 15 "dsyrk" 12 25.6204266 2.99604961144423 50
"230" "dsyrk" 256 "remote" 15 "dsyrk" 16 25.6324978 2.99115588100087 50
"231" "dsyrk" 256 "remote" 15 "dsyrk" 20 25.6123368 2.98523330857921 50
"232" "dsyrk" 256 "remote" 15 "dsyrk" 24 25.5749036 2.98704853028548 50
"233" "dsyrk" 256 "remote" 15 "dsyrk" 28 25.540509 2.98477998190428 50
"234" "dsyrk" 256 "remote" 15 "dsyrk" 32 25.5813142 2.98827337552265 50
"235" "dsyrk" 256 "remote" 15 "dsyrk" 36 25.6461258 2.99318149972607 50
"236" "dsyrk" 256 "remote" 15 "dsyrk" 40 25.6265728 2.98744951167861 50
"237" "dsyrk" 256 "remote" 15 "dsyrk" 44 25.6490304 2.99938998966896 50
"238" "dsyrk" 256 "remote" 15 "dsyrk" 48 25.709559 2.99901952385412 50
"239" "dsyrk" 256 "remote" 15 "dsyrk" 52 25.6602174 3.00193905501693 50
"240" "dsyrk" 256 "remote" 15 "dsyrk" 56 25.6691744 3.0001545709759 50
"241" "dsyrk" 256 "local" 16 "dsyrk" 0 25.4364666 3.05600572794741 50
"242" "dsyrk" 256 "local" 16 "dsyrk" 4 25.4118354 3.06074783346923 50
"243" "dsyrk" 256 "local" 16 "dsyrk" 8 25.4449014 3.05690985910776 50
"244" "dsyrk" 256 "local" 16 "dsyrk" 12 25.5410414 3.06716226622777 50
"245" "dsyrk" 256 "local" 16 "dsyrk" 16 25.5090298 3.0649961928854 50
"246" "dsyrk" 256 "local" 16 "dsyrk" 20 25.5532774 3.07093253650791 50
"247" "dsyrk" 256 "local" 16 "dsyrk" 24 25.4725024 3.0615859319404 50
"248" "dsyrk" 256 "local" 16 "dsyrk" 28 25.4592288 3.05810114585642 50
"249" "dsyrk" 256 "local" 16 "dsyrk" 32 25.4312964 3.05364448155807 50
"250" "dsyrk" 256 "local" 16 "dsyrk" 36 25.5303628 3.0691870690036 50
"251" "dsyrk" 256 "local" 16 "dsyrk" 40 25.5762208 3.06950437891243 50
"252" "dsyrk" 256 "local" 16 "dsyrk" 44 25.5739194 3.07423434250786 50
"253" "dsyrk" 256 "local" 16 "dsyrk" 48 25.640732 3.08107764545499 50
"254" "dsyrk" 256 "local" 16 "dsyrk" 52 25.5922234 3.07873942207044 50
"255" "dsyrk" 256 "local" 16 "dsyrk" 56 25.5763162 3.07502377510297 50
"256" "dsyrk" 256 "local" 16 "dsyrk" 60 25.4725344 3.06122206646777 50
"257" "dsyrk" 256 "remote" 16 "dsyrk" 0 25.573833 2.99711821622054 50
"258" "dsyrk" 256 "remote" 16 "dsyrk" 4 25.4865672 2.98682599438447 50
"259" "dsyrk" 256 "remote" 16 "dsyrk" 8 25.603936 2.99790337550789 50
"260" "dsyrk" 256 "remote" 16 "dsyrk" 12 25.6292982 3.00098436407578 50
"261" "dsyrk" 256 "remote" 16 "dsyrk" 16 25.6810924 3.00035674767801 50
