"Exp" "Blocksize" "Access" "total_cores" "kernel" "thread" "GFlops" "Std" "Nxp"
"188" "dpotrf" 256 "local" 14 "dpotrf" 20 5.834726 0.54410336305687 50
"189" "dpotrf" 256 "local" 14 "dpotrf" 24 5.8457644 0.486909809551407 50
"190" "dpotrf" 256 "local" 14 "dpotrf" 28 5.8274268 0.542064747422035 50
"191" "dpotrf" 256 "local" 14 "dpotrf" 32 5.8158394 0.541471469881425 50
"192" "dpotrf" 256 "local" 14 "dpotrf" 36 5.8464982 0.546042609538292 50
"193" "dpotrf" 256 "local" 14 "dpotrf" 40 5.8239898 0.542684332270424 50
"194" "dpotrf" 256 "local" 14 "dpotrf" 44 5.8478422 0.544526390253784 50
"195" "dpotrf" 256 "local" 14 "dpotrf" 48 5.8391394 0.548941352602982 50
"196" "dpotrf" 256 "local" 14 "dpotrf" 52 5.8271382 0.541516024854524 50
"197" "dpotrf" 256 "remote" 14 "dpotrf" 0 5.8962544 0.299104780044637 50
"198" "dpotrf" 256 "remote" 14 "dpotrf" 4 5.8873088 0.261343339819323 50
"199" "dpotrf" 256 "remote" 14 "dpotrf" 8 5.8844066 0.284437900690869 50
"200" "dpotrf" 256 "remote" 14 "dpotrf" 12 5.8932012 0.29352573266633 50
"201" "dpotrf" 256 "remote" 14 "dpotrf" 16 5.8879714 0.278529289545525 50
"202" "dpotrf" 256 "remote" 14 "dpotrf" 20 5.9076012 0.276099416719442 50
"203" "dpotrf" 256 "remote" 14 "dpotrf" 24 5.8924142 0.306353249457923 50
"204" "dpotrf" 256 "remote" 14 "dpotrf" 28 5.8729754 0.302324723368832 50
"205" "dpotrf" 256 "remote" 14 "dpotrf" 32 5.880945 0.260952001460664 50
"206" "dpotrf" 256 "remote" 14 "dpotrf" 36 5.9023534 0.277665079198972 50
"207" "dpotrf" 256 "remote" 14 "dpotrf" 40 5.8893558 0.28468872723853 50
"208" "dpotrf" 256 "remote" 14 "dpotrf" 44 5.90163 0.283020189054147 50
"209" "dpotrf" 256 "remote" 14 "dpotrf" 48 5.8881064 0.303977169777533 50
"210" "dpotrf" 256 "remote" 14 "dpotrf" 52 5.9067628 0.30553179223359 50
"211" "dpotrf" 256 "local" 15 "dpotrf" 0 5.7590768 0.537362172356174 50
"212" "dpotrf" 256 "local" 15 "dpotrf" 4 5.7632092 0.540074202860371 50
"213" "dpotrf" 256 "local" 15 "dpotrf" 8 5.7607542 0.536147187075089 50
"214" "dpotrf" 256 "local" 15 "dpotrf" 12 5.7839442 0.541409228882123 50
"215" "dpotrf" 256 "local" 15 "dpotrf" 16 5.7640524 0.538648564955683 50
"216" "dpotrf" 256 "local" 15 "dpotrf" 20 5.7784302 0.541388794341677 50
"217" "dpotrf" 256 "local" 15 "dpotrf" 24 5.7762654 0.541500250732827 50
"218" "dpotrf" 256 "local" 15 "dpotrf" 28 5.7288616 0.608324280299142 50
"219" "dpotrf" 256 "local" 15 "dpotrf" 32 5.7738596 0.540293780452593 50
"220" "dpotrf" 256 "local" 15 "dpotrf" 36 5.7769666 0.539771525062036 50
"221" "dpotrf" 256 "local" 15 "dpotrf" 40 5.775306 0.540767013386862 50
"222" "dpotrf" 256 "local" 15 "dpotrf" 44 5.784298 0.540404912253539 50
"223" "dpotrf" 256 "local" 15 "dpotrf" 48 5.7657802 0.538907460756615 50
"224" "dpotrf" 256 "local" 15 "dpotrf" 52 5.7835264 0.540578694849835 50
"225" "dpotrf" 256 "local" 15 "dpotrf" 56 5.7801136 0.542704904904299 50
"226" "dpotrf" 256 "remote" 15 "dpotrf" 0 5.8939786 0.279410270851277 50
"227" "dpotrf" 256 "remote" 15 "dpotrf" 4 5.8579548 0.286779203058907 50
"228" "dpotrf" 256 "remote" 15 "dpotrf" 8 5.8851104 0.304935193328761 50
