program runtime size blocksize iteration threads gflops model strat foo
dpotrf_taskdep simulation 32768 512 1 32 499.863 IdchireAffinityMinMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 65 851.991 IdchireAffinityMinMax RandLoc 0
dpotrf_taskdep simulation 32768 512 1 41 665.911 IdchireAffinityMinMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 88 1207.86 IdchireAffinity Affinity 0
dpotrf_taskdep simulation 32768 512 1 160 1788.28 IdchireAffinity RandLoc 0
dpotrf_taskdep simulation 32768 512 1 93 1281.67 IdchireAffinity Affinity 0
dpotrf_taskdep simulation 32768 512 1 158 1773.78 IdchireAffinity RandLoc 0
dpotrf_taskdep simulation 32768 512 1 94 1296.04 IdchireAffinity Affinity 0
dpotrf_taskdep simulation 32768 512 1 97 1315.74 IdchireAffinity Affinity 0
dpotrf_taskdep simulation 32768 512 1 92 1231.48 IdchireAffinity Affinity 0
dpotrf_taskdep simulation 32768 512 1 40 644.445 IdchireAffinityMinMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 1 17.0165 IdchireMin Affinity 0
dpotrf_taskdep simulation 32768 512 1 42 668.126 IdchireAffinityMinMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 71 916.133 IdchireAffinityMinMax RandLoc 0
dpotrf_taskdep simulation 32768 512 1 70 910.431 IdchireAffinityMinMax RandLoc 0
dpotrf_taskdep simulation 32768 512 1 95 1266.91 IdchireAffinity Affinity 0
dpotrf_taskdep simulation 32768 512 1 39 631.666 IdchireAffinityMinMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 98 1312.83 IdchireAffinity Affinity 0
dpotrf_taskdep simulation 32768 512 1 2 33.6754 IdchireMin Affinity 0
dpotrf_taskdep simulation 32768 512 1 91 1251.02 IdchireAffinity Affinity 0
dpotrf_taskdep simulation 32768 512 1 159 1772.05 IdchireAffinity RandLoc 0
dpotrf_taskdep simulation 32768 512 1 72 921.442 IdchireAffinityMinMax RandLoc 0
dpotrf_taskdep simulation 32768 512 1 44 710.491 IdchireAffinityMinMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 99 1367.89 IdchireAffinity Affinity 0
dpotrf_taskdep simulation 32768 512 1 162 1813.98 IdchireAffinity RandLoc 0
dpotrf_taskdep simulation 32768 512 1 69 897.944 IdchireAffinityMinMax RandLoc 0
dpotrf_taskdep simulation 32768 512 1 76 974.062 IdchireAffinityMinMax RandLoc 0
dpotrf_taskdep simulation 32768 512 1 163 1831.52 IdchireAffinity RandLoc 0
dpotrf_taskdep simulation 32768 512 1 3 48.0649 IdchireMin Affinity 0
dpotrf_taskdep simulation 32768 512 1 165 1843.84 IdchireAffinity RandLoc 0
dpotrf_taskdep simulation 32768 512 1 45 727.324 IdchireAffinityMinMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 4 61.2004 IdchireMin Affinity 0
dpotrf_taskdep simulation 32768 512 1 68 884.848 IdchireAffinityMinMax RandLoc 0
dpotrf_taskdep simulation 32768 512 1 74 959.18 IdchireAffinityMinMax RandLoc 0
dpotrf_taskdep simulation 32768 512 1 47 749.366 IdchireAffinityMinMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 164 1821.74 IdchireAffinity RandLoc 0
dpotrf_taskdep simulation 32768 512 1 46 734.444 IdchireAffinityMinMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 5 74.3043 IdchireMin Affinity 0
dpotrf_taskdep simulation 32768 512 1 48 759.729 IdchireAffinityMinMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 166 1848.34 IdchireAffinity RandLoc 0
dpotrf_taskdep simulation 32768 512 1 6 87.3684 IdchireMin Affinity 0
dpotrf_taskdep simulation 32768 512 1 43 685.571 IdchireAffinityMinMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 80 1011.72 IdchireAffinityMinMax RandLoc 0
dpotrf_taskdep simulation 32768 512 1 101 1365.8 IdchireAffinity Affinity 0
dpotrf_taskdep simulation 32768 512 1 7 99.8955 IdchireMin Affinity 0
dpotrf_taskdep simulation 32768 512 1 8 111.318 IdchireMin Affinity 0
dpotrf_taskdep simulation 32768 512 1 50 801.291 IdchireAffinityMinMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 75 963.626 IdchireAffinityMinMax RandLoc 0
dpotrf_taskdep simulation 32768 512 1 51 801.139 IdchireAffinityMinMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 84 1069.81 IdchireAffinityMinMax RandLoc 0
dpotrf_taskdep simulation 32768 512 1 9 129.937 IdchireMin Affinity 0
dpotrf_taskdep simulation 32768 512 1 54 862.831 IdchireAffinityMinMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 10 147.146 IdchireMin Affinity 0
dpotrf_taskdep simulation 32768 512 1 78 1001.02 IdchireAffinityMinMax RandLoc 0
dpotrf_taskdep simulation 32768 512 1 111 1507.68 IdchireAffinity Affinity 0
dpotrf_taskdep simulation 32768 512 1 167 1872.36 IdchireAffinity RandLoc 0
dpotrf_taskdep simulation 32768 512 1 55 877.754 IdchireAffinityMinMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 81 1024.74 IdchireAffinityMinMax RandLoc 0
dpotrf_taskdep simulation 32768 512 1 73 944.194 IdchireAffinityMinMax RandLoc 0
dpotrf_taskdep simulation 32768 512 1 11 158.75 IdchireMin Affinity 0
dpotrf_taskdep simulation 32768 512 1 169 1884.9 IdchireAffinity RandLoc 0
dpotrf_taskdep simulation 32768 512 1 53 846.744 IdchireAffinityMinMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 12 170.592 IdchireMin Affinity 0
dpotrf_taskdep simulation 32768 512 1 170 1884.58 IdchireAffinity RandLoc 0
dpotrf_taskdep simulation 32768 512 1 49 784.493 IdchireAffinityMinMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 106 1415.16 IdchireAffinity Affinity 0
dpotrf_taskdep simulation 32768 512 1 77 992.215 IdchireAffinityMinMax RandLoc 0
dpotrf_taskdep simulation 32768 512 1 100 1329.94 IdchireAffinity Affinity 0
dpotrf_taskdep simulation 32768 512 1 168 1833.66 IdchireAffinity RandLoc 0
dpotrf_taskdep simulation 32768 512 1 79 1007.35 IdchireAffinityMinMax RandLoc 0
dpotrf_taskdep simulation 32768 512 1 82 1046.12 IdchireAffinityMinMax RandLoc 0
dpotrf_taskdep simulation 32768 512 1 15 203.774 IdchireMin Affinity 0
dpotrf_taskdep simulation 32768 512 1 57 904.117 IdchireAffinityMinMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 173 1910.29 IdchireAffinity RandLoc 0
dpotrf_taskdep simulation 32768 512 1 86 1087.85 IdchireAffinityMinMax RandLoc 0
dpotrf_taskdep simulation 32768 512 1 14 197.163 IdchireMin Affinity 0
dpotrf_taskdep simulation 32768 512 1 174 1919.57 IdchireAffinity RandLoc 0
dpotrf_taskdep simulation 32768 512 1 171 1898.76 IdchireAffinity RandLoc 0
dpotrf_taskdep simulation 32768 512 1 107 1417.62 IdchireAffinity Affinity 0
dpotrf_taskdep simulation 32768 512 1 17 233.052 IdchireMin Affinity 0
dpotrf_taskdep simulation 32768 512 1 56 892.647 IdchireAffinityMinMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 83 1048.26 IdchireAffinityMinMax RandLoc 0
dpotrf_taskdep simulation 32768 512 1 58 920.224 IdchireAffinityMinMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 18 247.968 IdchireMin Affinity 0
dpotrf_taskdep simulation 32768 512 1 13 184.32 IdchireMin Affinity 0
dpotrf_taskdep simulation 32768 512 1 109 1454.17 IdchireAffinity Affinity 0
dpotrf_taskdep simulation 32768 512 1 63 987.937 IdchireAffinityMinMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 102 1361.66 IdchireAffinity Affinity 0
dpotrf_taskdep simulation 32768 512 1 62 966.786 IdchireAffinityMinMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 19 266.823 IdchireMin Affinity 0
dpotrf_taskdep simulation 32768 512 1 89 1114.32 IdchireAffinityMinMax RandLoc 0
dpotrf_taskdep simulation 32768 512 1 52 821.373 IdchireAffinityMinMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 172 1897.94 IdchireAffinity RandLoc 0
dpotrf_taskdep simulation 32768 512 1 16 214.037 IdchireMin Affinity 0
dpotrf_taskdep simulation 32768 512 1 105 1391.97 IdchireAffinity Affinity 0
dpotrf_taskdep simulation 32768 512 1 60 951.586 IdchireAffinityMinMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 103 1314.73 IdchireAffinity Affinity 0
dpotrf_taskdep simulation 32768 512 1 20 272.907 IdchireMin Affinity 0
dpotrf_taskdep simulation 32768 512 1 21 285.159 IdchireMin Affinity 0
dpotrf_taskdep simulation 32768 512 1 23 311.973 IdchireMin Affinity 0
dpotrf_taskdep simulation 32768 512 1 175 1930.32 IdchireAffinity RandLoc 0
dpotrf_taskdep simulation 32768 512 1 87 1093.67 IdchireAffinityMinMax RandLoc 0
dpotrf_taskdep simulation 32768 512 1 24 320.947 IdchireMin Affinity 0
dpotrf_taskdep simulation 32768 512 1 104 1398.02 IdchireAffinity Affinity 0
dpotrf_taskdep simulation 32768 512 1 108 1424.49 IdchireAffinity Affinity 0
dpotrf_taskdep simulation 32768 512 1 22 298.784 IdchireMin Affinity 0
dpotrf_taskdep simulation 32768 512 1 112 1473.59 IdchireAffinity Affinity 0
dpotrf_taskdep simulation 32768 512 1 85 1067.68 IdchireAffinityMinMax RandLoc 0
dpotrf_taskdep simulation 32768 512 1 125 1677.5 IdchireAffinity Affinity 0
dpotrf_taskdep simulation 32768 512 1 176 1940.96 IdchireAffinity RandLoc 0
dpotrf_taskdep simulation 32768 512 1 177 1937.9 IdchireAffinity RandLoc 0
dpotrf_taskdep simulation 32768 512 1 114 1524.66 IdchireAffinity Affinity 0
dpotrf_taskdep simulation 32768 512 1 27 371.123 IdchireMin Affinity 0
dpotrf_taskdep simulation 32768 512 1 61 945.596 IdchireAffinityMinMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 182 2008.1 IdchireAffinity RandLoc 0
dpotrf_taskdep simulation 32768 512 1 28 376.467 IdchireMin Affinity 0
dpotrf_taskdep simulation 32768 512 1 179 1967.05 IdchireAffinity RandLoc 0
dpotrf_taskdep simulation 32768 512 1 90 1138.38 IdchireAffinityMinMax RandLoc 0
dpotrf_taskdep simulation 32768 512 1 110 1437.28 IdchireAffinity Affinity 0
dpotrf_taskdep simulation 32768 512 1 178 1962.65 IdchireAffinity RandLoc 0
dpotrf_taskdep simulation 32768 512 1 25 340.089 IdchireMin Affinity 0
dpotrf_taskdep simulation 32768 512 1 88 1101.67 IdchireAffinityMinMax RandLoc 0
dpotrf_taskdep simulation 32768 512 1 67 1045.56 IdchireAffinityMinMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 59 930.397 IdchireAffinityMinMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 66 1010.99 IdchireAffinityMinMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 1 16.833 IdchireMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 96 1183.51 IdchireAffinityMinMax RandLoc 0
dpotrf_taskdep simulation 32768 512 1 31 407.888 IdchireMin Affinity 0
dpotrf_taskdep simulation 32768 512 1 113 1477.02 IdchireAffinity Affinity 0
dpotrf_taskdep simulation 32768 512 1 93 1160.14 IdchireAffinityMinMax RandLoc 0
dpotrf_taskdep simulation 32768 512 1 181 1990.94 IdchireAffinity RandLoc 0
dpotrf_taskdep simulation 32768 512 1 26 358.331 IdchireMin Affinity 0
dpotrf_taskdep simulation 32768 512 1 92 1152.7 IdchireAffinityMinMax RandLoc 0
dpotrf_taskdep simulation 32768 512 1 29 391.39 IdchireMin Affinity 0
dpotrf_taskdep simulation 32768 512 1 94 1172.31 IdchireAffinityMinMax RandLoc 0
dpotrf_taskdep simulation 32768 512 1 119 1548.52 IdchireAffinity Affinity 0
dpotrf_taskdep simulation 32768 512 1 2 33.6614 IdchireMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 97 1199.87 IdchireAffinityMinMax RandLoc 0
dpotrf_taskdep simulation 32768 512 1 117 1521.61 IdchireAffinity Affinity 0
dpotrf_taskdep simulation 32768 512 1 65 921.042 IdchireAffinityMinMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 91 1146.45 IdchireAffinityMinMax RandLoc 0
dpotrf_taskdep simulation 32768 512 1 115 1522.83 IdchireAffinity Affinity 0
dpotrf_taskdep simulation 32768 512 1 30 397.715 IdchireMin Affinity 0
dpotrf_taskdep simulation 32768 512 1 122 1566.88 IdchireAffinity Affinity 0
dpotrf_taskdep simulation 32768 512 1 95 1183.24 IdchireAffinityMinMax RandLoc 0
dpotrf_taskdep simulation 32768 512 1 3 50.4862 IdchireMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 184 1995.81 IdchireAffinity RandLoc 0
dpotrf_taskdep simulation 32768 512 1 98 1221.11 IdchireAffinityMinMax RandLoc 0
dpotrf_taskdep simulation 32768 512 1 33 439.698 IdchireMin Affinity 0
dpotrf_taskdep simulation 32768 512 1 64 895.148 IdchireAffinityMinMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 35 466.407 IdchireMin Affinity 0
dpotrf_taskdep simulation 32768 512 1 4 67.3031 IdchireMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 180 1954.07 IdchireAffinity RandLoc 0
dpotrf_taskdep simulation 32768 512 1 37 492.236 IdchireMin Affinity 0
dpotrf_taskdep simulation 32768 512 1 34 456.91 IdchireMin Affinity 0
dpotrf_taskdep simulation 32768 512 1 36 477.284 IdchireMin Affinity 0
dpotrf_taskdep simulation 32768 512 1 99 1226.89 IdchireAffinityMinMax RandLoc 0
dpotrf_taskdep simulation 32768 512 1 69 1067.42 IdchireAffinityMinMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 118 1553.31 IdchireAffinity Affinity 0
dpotrf_taskdep simulation 32768 512 1 183 1998.11 IdchireAffinity RandLoc 0
dpotrf_taskdep simulation 32768 512 1 5 84.1053 IdchireMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 186 2018.51 IdchireAffinity RandLoc 0
dpotrf_taskdep simulation 32768 512 1 32 423.376 IdchireMin Affinity 0
dpotrf_taskdep simulation 32768 512 1 70 1093.4 IdchireAffinityMinMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 121 1562.65 IdchireAffinity Affinity 0
dpotrf_taskdep simulation 32768 512 1 6 100.866 IdchireMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 38 502.161 IdchireMin Affinity 0
dpotrf_taskdep simulation 32768 512 1 123 1579.65 IdchireAffinity Affinity 0
dpotrf_taskdep simulation 32768 512 1 7 117.65 IdchireMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 120 1546.55 IdchireAffinity Affinity 0
dpotrf_taskdep simulation 32768 512 1 41 538.656 IdchireMin Affinity 0
dpotrf_taskdep simulation 32768 512 1 8 134.494 IdchireMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 76 1173.21 IdchireAffinityMinMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 128 1592.36 IdchireAffinity Affinity 0
dpotrf_taskdep simulation 32768 512 1 191 2058.34 IdchireAffinity RandLoc 0
dpotrf_taskdep simulation 32768 512 1 71 1076.25 IdchireAffinityMinMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 188 2046.86 IdchireAffinity RandLoc 0
dpotrf_taskdep simulation 32768 512 1 126 1639.82 IdchireAffinity Affinity 0
dpotrf_taskdep simulation 32768 512 1 9 151.114 IdchireMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 185 1984.07 IdchireAffinity RandLoc 0
dpotrf_taskdep simulation 32768 512 1 42 559.411 IdchireMin Affinity 0
dpotrf_taskdep simulation 32768 512 1 187 2037.98 IdchireAffinity RandLoc 0
dpotrf_taskdep simulation 32768 512 1 10 167.878 IdchireMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 72 1110.96 IdchireAffinityMinMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 101 1238.43 IdchireAffinityMinMax RandLoc 0
dpotrf_taskdep simulation 32768 512 1 190 2029.69 IdchireAffinity RandLoc 0
dpotrf_taskdep simulation 32768 512 1 74 1152.36 IdchireAffinityMinMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 124 1581.74 IdchireAffinity Affinity 0
dpotrf_taskdep simulation 32768 512 1 11 183.514 IdchireMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 12 201.104 IdchireMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 40 522.353 IdchireMin Affinity 0
dpotrf_taskdep simulation 32768 512 1 39 515.78 IdchireMin Affinity 0
dpotrf_taskdep simulation 32768 512 1 189 2040.25 IdchireAffinity RandLoc 0
dpotrf_taskdep simulation 32768 512 1 73 1147.96 IdchireAffinityMinMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 84 1318.07 IdchireAffinityMinMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 100 1240.62 IdchireAffinityMinMax RandLoc 0
dpotrf_taskdep simulation 32768 512 1 116 1436.48 IdchireAffinity Affinity 0
dpotrf_taskdep simulation 32768 512 1 15 251.078 IdchireMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 44 581.567 IdchireMin Affinity 0
dpotrf_taskdep simulation 32768 512 1 68 1043.18 IdchireAffinityMinMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 14 233.38 IdchireMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 80 1221.68 IdchireAffinityMinMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 17 284.723 IdchireMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 106 1305.49 IdchireAffinityMinMax RandLoc 0
dpotrf_taskdep simulation 32768 512 1 46 603.368 IdchireMin Affinity 0
dpotrf_taskdep simulation 32768 512 1 132 1703.08 IdchireAffinity Affinity 0
dpotrf_taskdep simulation 32768 512 1 111 1352.13 IdchireAffinityMinMax RandLoc 0
dpotrf_taskdep simulation 32768 512 1 47 608.541 IdchireMin Affinity 0
dpotrf_taskdep simulation 32768 512 1 45 591.121 IdchireMin Affinity 0
dpotrf_taskdep simulation 32768 512 1 18 300.534 IdchireMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 13 217.96 IdchireMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 102 1250.02 IdchireAffinityMinMax RandLoc 0
dpotrf_taskdep simulation 32768 512 1 19 318.172 IdchireMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 48 626.224 IdchireMin Affinity 0
dpotrf_taskdep simulation 32768 512 1 75 1141.43 IdchireAffinityMinMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 81 1236.23 IdchireAffinityMinMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 107 1308.46 IdchireAffinityMinMax RandLoc 0
dpotrf_taskdep simulation 32768 512 1 78 1191.6 IdchireAffinityMinMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 43 571.436 IdchireMin Affinity 0
dpotrf_taskdep simulation 32768 512 1 16 267.451 IdchireMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 103 1267.06 IdchireAffinityMinMax RandLoc 0
dpotrf_taskdep simulation 32768 512 1 130 1626.63 IdchireAffinity Affinity 0
dpotrf_taskdep simulation 32768 512 1 20 333.566 IdchireMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 21 348.198 IdchireMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 105 1276.76 IdchireAffinityMinMax RandLoc 0
dpotrf_taskdep simulation 32768 512 1 109 1338.05 IdchireAffinityMinMax RandLoc 0
dpotrf_taskdep simulation 32768 512 1 136 1726.54 IdchireAffinity Affinity 0
dpotrf_taskdep simulation 32768 512 1 104 1279.33 IdchireAffinityMinMax RandLoc 0
dpotrf_taskdep simulation 32768 512 1 54 697.836 IdchireMin Affinity 0
dpotrf_taskdep simulation 32768 512 1 23 381.405 IdchireMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 24 398.033 IdchireMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 50 650.841 IdchireMin Affinity 0
dpotrf_taskdep simulation 32768 512 1 22 362.567 IdchireMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 86 1304.19 IdchireAffinityMinMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 51 667.674 IdchireMin Affinity 0
dpotrf_taskdep simulation 32768 512 1 83 1286.4 IdchireAffinityMinMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 79 1193.37 IdchireAffinityMinMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 55 707.377 IdchireMin Affinity 0
dpotrf_taskdep simulation 32768 512 1 129 1561.61 IdchireAffinity Affinity 0
dpotrf_taskdep simulation 32768 512 1 77 1180.67 IdchireAffinityMinMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 87 1316.95 IdchireAffinityMinMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 108 1320.54 IdchireAffinityMinMax RandLoc 0
dpotrf_taskdep simulation 32768 512 1 112 1347.93 IdchireAffinityMinMax RandLoc 0
dpotrf_taskdep simulation 32768 512 1 27 447.358 IdchireMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 53 683.438 IdchireMin Affinity 0
dpotrf_taskdep simulation 32768 512 1 49 636.319 IdchireMin Affinity 0
dpotrf_taskdep simulation 32768 512 1 148 1908.23 IdchireAffinity Affinity 0
dpotrf_taskdep simulation 32768 512 1 135 1724.25 IdchireAffinity Affinity 0
dpotrf_taskdep simulation 32768 512 1 28 462.936 IdchireMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 25 412.195 IdchireMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 57 747.938 IdchireMin Affinity 0
dpotrf_taskdep simulation 32768 512 1 56 732.559 IdchireMin Affinity 0
dpotrf_taskdep simulation 32768 512 1 82 1231.86 IdchireAffinityMinMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 134 1674.93 IdchireAffinity Affinity 0
dpotrf_taskdep simulation 32768 512 1 110 1346.01 IdchireAffinityMinMax RandLoc 0
dpotrf_taskdep simulation 32768 512 1 114 1378.66 IdchireAffinityMinMax RandLoc 0
dpotrf_taskdep simulation 32768 512 1 192 2053.67 IdchireAffinity RandLoc 0
dpotrf_taskdep simulation 32768 512 1 29 480.67 IdchireMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 85 1290.08 IdchireAffinityMinMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 31 504.524 IdchireMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 89 1362.28 IdchireAffinityMinMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 63 816.347 IdchireMin Affinity 0
dpotrf_taskdep simulation 32768 512 1 133 1660.76 IdchireAffinity Affinity 0
dpotrf_taskdep simulation 32768 512 1 52 676.122 IdchireMin Affinity 0
dpotrf_taskdep simulation 32768 512 1 26 428.403 IdchireMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 58 746.443 IdchireMin Affinity 0
dpotrf_taskdep simulation 32768 512 1 88 1347.27 IdchireAffinityMinMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 30 489.556 IdchireMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 140 1765.5 IdchireAffinity Affinity 0
dpotrf_taskdep simulation 32768 512 1 113 1364.99 IdchireAffinityMinMax RandLoc 0
dpotrf_taskdep simulation 32768 512 1 125 1483.05 IdchireAffinityMinMax RandLoc 0
dpotrf_taskdep simulation 32768 512 1 60 769.252 IdchireMin Affinity 0
dpotrf_taskdep simulation 32768 512 1 33 540.567 IdchireMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 117 1410.39 IdchireAffinityMinMax RandLoc 0
dpotrf_taskdep simulation 32768 512 1 115 1395.08 IdchireAffinityMinMax RandLoc 0
dpotrf_taskdep simulation 32768 512 1 96 1419.01 IdchireAffinityMinMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 61 780.47 IdchireMin Affinity 0
dpotrf_taskdep simulation 32768 512 1 119 1411.5 IdchireAffinityMinMax RandLoc 0
dpotrf_taskdep simulation 32768 512 1 35 568.16 IdchireMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 36 586.838 IdchireMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 138 1729.01 IdchireAffinity Affinity 0
dpotrf_taskdep simulation 32768 512 1 34 559.61 IdchireMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 127 1591.08 IdchireAffinity Affinity 0
dpotrf_taskdep simulation 32768 512 1 141 1734.79 IdchireAffinity Affinity 0
dpotrf_taskdep simulation 32768 512 1 93 1409.99 IdchireAffinityMinMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 37 603.682 IdchireMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 122 1469.06 IdchireAffinityMinMax RandLoc 0
dpotrf_taskdep simulation 32768 512 1 90 1360.6 IdchireAffinityMinMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 62 782.369 IdchireMin Affinity 0
dpotrf_taskdep simulation 32768 512 1 32 527.067 IdchireMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 59 763.925 IdchireMin Affinity 0
dpotrf_taskdep simulation 32768 512 1 118 1421.1 IdchireAffinityMinMax RandLoc 0
dpotrf_taskdep simulation 32768 512 1 92 1384.57 IdchireAffinityMinMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 38 616.794 IdchireMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 66 836.617 IdchireMin Affinity 0
dpotrf_taskdep simulation 32768 512 1 91 1363.6 IdchireAffinityMinMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 95 1428.06 IdchireAffinityMinMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 139 1735.92 IdchireAffinity Affinity 0
dpotrf_taskdep simulation 32768 512 1 131 1628.28 IdchireAffinity Affinity 0
dpotrf_taskdep simulation 32768 512 1 142 1748.47 IdchireAffinity Affinity 0
dpotrf_taskdep simulation 32768 512 1 121 1446.68 IdchireAffinityMinMax RandLoc 0
dpotrf_taskdep simulation 32768 512 1 41 671.938 IdchireMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 145 1811.43 IdchireAffinity Affinity 0
dpotrf_taskdep simulation 32768 512 1 120 1430.18 IdchireAffinityMinMax RandLoc 0
dpotrf_taskdep simulation 32768 512 1 42 678.552 IdchireMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 67 844.636 IdchireMin Affinity 0
dpotrf_taskdep simulation 32768 512 1 97 1427.32 IdchireAffinityMinMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 137 1633.24 IdchireAffinity Affinity 0
dpotrf_taskdep simulation 32768 512 1 123 1465.13 IdchireAffinityMinMax RandLoc 0
dpotrf_taskdep simulation 32768 512 1 40 650.131 IdchireMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 98 1428.72 IdchireAffinityMinMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 143 1771.81 IdchireAffinity Affinity 0
dpotrf_taskdep simulation 32768 512 1 39 641.33 IdchireMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 116 1403.55 IdchireAffinityMinMax RandLoc 0
dpotrf_taskdep simulation 32768 512 1 94 1376.02 IdchireAffinityMinMax Affinity 0
dpotrf_taskdep simulation 32768 512 1 124 1483.37 IdchireAffinityMinMax RandLoc 0
dpotrf_taskdep simulation 32768 512 1 126 1493.34 IdchireAffinityMinMax RandLoc 0
dpotrf_taskdep simulation 32768 512 1 128 1518.63 IdchireAffinityMinMax RandLoc 0
dpotrf_taskdep simulation 32768 512 1 69 879.627 IdchireMin Affinity 0
