threads  kid  date(rdtsc)     duration  task_id
192        5    617091186      3936388  dgemm
192        4    617659034      3669164  dgemm
192       13    618085932      3373840  dgemm
192       14    617625380      3890188  dgemm
192        8    617738660      3798120  dgemm
192        1    617797198      3852876  dgemm
192       11    617961040      4007216  dgemm
192        3    618232186      3787676  dgemm
192        2    618572770      3730256  dgemm
192       15    618778084      3736984  dgemm
192        9    619389960      3746120  dgemm
192       10    619877760      3652456  dgemm
192        7    620502482      3510136  dgemm
192        6    620502958      3554128  dgemm
192       13    621479012      3414456  dgemm
192        5    621041666      3879568  dgemm
192       14    621528932      3576940  dgemm
192        4    621338446      3892408  dgemm
192        1    621659018      3633428  dgemm
192        8    621554108      3741876  dgemm
192        3    622030218      3729296  dgemm
192       11    621983668      3835676  dgemm
192        2    622315850      3765504  dgemm
192       15    622527312      3676752  dgemm
192        9    623151692      3808904  dgemm
192       10    623538940      3455668  dgemm
192        7    624021026      3488000  dgemm
192        6    624065090      3527972  dgemm
192       12    623860172      3925576  dgemm
192       13    624906368      3519200  dgemm
192        4    625241674      3488988  dgemm
192        5    624934274      3915616  dgemm
192       14    625113992      3851320  dgemm
192        8    625305524      3717660  dgemm
192        1    625300550      3758752  dgemm
192       11    625828944      3555768  dgemm
192        3    625770586      3763872  dgemm
192        2    626090786      3532060  dgemm
192       15    626215624      3717020  dgemm
192        9    626969908      3891920  dgemm
192       10    627012704      3935664  dgemm
192        6    627599138      3578388  dgemm
192        7    627520870      3668468  dgemm
192       12    627799980      3925556  dgemm
192       13    628439916      3472004  dgemm
192        5    628865066      3800316  dgemm
192        1    629075554      3612924  dgemm
192        4    628762318      3931656  dgemm
192        8    629042320      3669040  dgemm
192       14    628981600      3794128  dgemm
192       11    629402004      3527688  dgemm
192        3    629550146      3729076  dgemm
192        2    629634682      3775604  dgemm
192       15    629944000      3785780  dgemm
192        9    630876192      3860608  dgemm
192        7    631203162      3740136  dgemm
192        6    631188574      3918240  dgemm
192       13    631940676      3662088  dgemm
192       12    631755012      4060556  dgemm
192        1    632695346      3772396  dgemm
192        5    632683546      3848276  dgemm
192       14    632788612      3836724  dgemm
192       11    632944680      3701440  dgemm
192        2    633422950      3512316  dgemm
192        8    632738968      4239256  dgemm
192        3    633290234      3777348  dgemm
192        4    632709538      4506396  dgemm
192       15    633748664      3794348  dgemm
192        9    634757132      3877180  dgemm
192        7    634956562      3836960  dgemm
192        6    635120238      3920532  dgemm
192        3    637076014      2201068  dgemm
192       13    635623636      3659364  dgemm
192       12    635832812      3945196  dgemm
192       10    636177740      3741268  dgemm
192        5    636543830      3599468  dgemm
192        1    636483134      3664800  dgemm
192       11    636661276      3740196  dgemm
192       14    636657720      3829792  dgemm
192        8    636990772      3521824  dgemm
192        2    636946102      3749112  dgemm
192        4    637226314      3927908  dgemm
192       15    637559656      3788376  dgemm
192        9    638649108      3670408  dgemm
192        7    638820786      3925048  dgemm
192        6    639052386      3836848  dgemm
192       13    639299720      4431168  dgemm
192       10    639940016      3792496  dgemm
192       12    639796636      3994692  dgemm
192        5    640156134      3679804  dgemm
192        1    640160586      3736572  dgemm
192        8    640526944      3570152  dgemm
192       11    640417348      3730776  dgemm
192        2    640716022      3534528  dgemm
192       14    640502364      3769940  dgemm
192       15    641374792      3601424  dgemm
192        4    641164426      3883452  dgemm
192        9    642330768      3720188  dgemm
192        7    642755374      3638968  dgemm
192        6    642909458      3827884  dgemm
192       10    643740696      3782728  dgemm
192       13    643742408      3810124  dgemm
192        5    643842662      3777264  dgemm
192        1    643916666      3707920  dgemm
192       12    643807044      3957500  dgemm
192       14    644282736      3492744  dgemm
192       11    644157012      3652920  dgemm
192        2    644260782      3586928  dgemm
192        8    644105988      3785272  dgemm
192       15    644985868      3591964  dgemm
192        3    645115858      3728504  dgemm
192        4    645061886      3899372  dgemm
192        9    646060712      3665516  dgemm
192        7    646408374      3708848  dgemm
192        6    646743446      3834684  dgemm
192       10    647536620      3723024  dgemm
192        1    647633562      3683400  dgemm
192       12    647774532      3583776  dgemm
192       13    647560416      3895540  dgemm
192        5    647633530      3841032  dgemm
192       14    647781516      3787316  dgemm
192        8    647907516      3840812  dgemm
192        2    647861302      4192332  dgemm
192       11    647840584      4335688  dgemm
192       15    648591384      3815048  dgemm
192        4    648974274      3740936  dgemm
192        1    651325958      2215612  dgemm
192        9    649737784      3811844  dgemm
192        7    650142462      3620736  dgemm
192        6    650604254      3865256  dgemm
192       12    651374596      3573452  dgemm
192       10    651276420      3719692  dgemm
192       14    651588844      3695536  dgemm
192        8    651760732      3842908  dgemm
192        2    652068246      3624940  dgemm
192       11    652192332      3754968  dgemm
192       15    652425332      3524516  dgemm
192       13    651469868      4508932  dgemm
192        5    651490358      4519628  dgemm
192        4    652734606      3719748  dgemm
192        7    653780314      3671872  dgemm
192        9    653573040      4022604  dgemm
192        3    653666294      3936440  dgemm
192        6    654481818      3582104  dgemm
192       12    654963900      3550888  dgemm
192       10    655008384      3624084  dgemm
192       14    655302056      3752660  dgemm
192        2    655718762      3654240  dgemm
192        8    655619800      3828088  dgemm
192       11    655960044      3704388  dgemm
192       15    655963492      3818168  dgemm
192       13    656009548      3950032  dgemm
192        5    656038106      3948824  dgemm
192        4    656475398      3806388  dgemm
192        7    657463722      3759912  dgemm
192        6    658080170      3621920  dgemm
192        9    657618964      4341824  dgemm
192        3    657615954      4441520  dgemm
192       12    658555440      3543344  dgemm
192       10    658646296      3654128  dgemm
192       14    659072112      3689664  dgemm
