Progname Runtime Size Blocksize Iterations Threads Gflops startTime endTime Stddev
dpotrf_taskdep ompss 16384 88 10 64 29.771953 1513953586057595294 1513953631334274918 2.160259
dpotrf_taskdep ompss 16384 96 10 64 39.105080 1513954075193269690 1513954113257987126 3.799185
dpotrf_taskdep ompss 16384 112 10 64 66.869012 1513954395935551473 1513954418009995174 3.081293
dpotrf_taskdep ompss 16384 120 10 64 73.283019 1513954689804309734 1513954708647702911 14.357420
dpotrf_taskdep ompss 16384 128 10 64 101.228498 1513954917429098066 1513954932815318780 4.565870
dpotrf_taskdep ompss 16384 136 10 64 103.002590 1513955136830631861 1513955152895644106 11.643182
dpotrf_taskdep ompss 16384 144 10 64 105.626338 1513955356321162827 1513955368852697597 14.315493
dpotrf_taskdep ompss 16384 160 10 64 137.699745 1513955534545372436 1513955544949330682 5.926043
dpotrf_taskdep ompss 16384 176 10 64 172.269880 1513955689522170097 1513955697660102385 5.190683
dpotrf_taskdep ompss 16384 192 10 64 219.351546 1513955823583199531 1513955830183830531 7.359586
dpotrf_taskdep ompss 16384 200 10 64 247.698664 1513955948008184368 1513955953793983706 6.885572
dpotrf_taskdep ompss 16384 208 10 64 277.425484 1513956065736359486 1513956071021120251 7.540349
dpotrf_taskdep ompss 16384 224 10 64 331.031557 1513956175029438026 1513956179313068227 13.836923
dpotrf_taskdep ompss 16384 248 10 64 431.474304 1513956272495166345 1513956275959991582 9.806051
dpotrf_taskdep ompss 16384 256 10 64 482.104593 1513956366284100473 1513956369267504984 13.151710
dpotrf_taskdep ompss 16384 264 10 64 521.918837 1513956456729641751 1513956459481236741 11.785770
dpotrf_taskdep ompss 16384 288 10 64 627.524547 1513956542069172742 1513956544405072872 7.135802
dpotrf_taskdep ompss 16384 304 10 64 668.048690 1513956625466133394 1513956627659513883 8.293873
dpotrf_taskdep ompss 16384 320 10 64 673.950940 1513956709195600652 1513956711388694092 7.809928
dpotrf_taskdep ompss 16384 352 10 64 673.317714 1513956792027894166 1513956794190874575 12.537654
dpotrf_taskdep ompss 16384 400 10 64 611.665083 1513956876537358908 1513956879065185819 13.523104
dpotrf_taskdep ompss 16384 448 10 64 610.032390 1513956961700219994 1513956964114115918 19.891047
dpotrf_taskdep ompss 16384 512 10 64 647.686396 1513957045359964146 1513957047704384288 19.579748
dpotrf_taskdep ompss 8192 64 10 128 8.711232 1513967417322125972 1513967436595242796 2.145348
dpotrf_taskdep ompss 8192 72 10 128 10.992440 1513967728386567990 1513967743364553839 4.022476
dpotrf_taskdep ompss 8192 88 10 128 21.556636 1513967896740841181 1513967904647181017 4.865469
dpotrf_taskdep ompss 8192 104 10 128 41.611533 1513968006978390717 1513968011251868469 2.515470
dpotrf_taskdep ompss 8192 112 10 128 48.409283 1513968103400407125 1513968108056827894 4.295503
dpotrf_taskdep ompss 8192 120 10 128 60.785979 1513968193001905075 1513968196241485169 2.840231
dpotrf_taskdep ompss 8192 136 10 128 79.456194 1513968277539581545 1513968279587674252 18.518656
dpotrf_taskdep ompss 8192 200 10 128 231.301042 1513968340661706502 1513968341420750077 11.634676
dpotrf_taskdep ompss 8192 208 10 128 238.016936 1513968402217741190 1513968403011862274 20.882769
dpotrf_taskdep ompss 8192 216 10 128 266.256467 1513968463275840294 1513968463984573258 13.374338
dpotrf_taskdep ompss 8192 232 10 128 286.575096 1513968523372751555 1513968524002350895 25.064118
dpotrf_taskdep ompss 8192 248 10 128 338.125499 1513968582656598371 1513968583205286574 16.348020
dpotrf_taskdep ompss 8192 264 10 128 389.351959 1513968641223218099 1513968641663240656 26.256518
dpotrf_taskdep ompss 8192 272 10 128 398.143372 1513968699477139197 1513968699931331084 37.354927
dpotrf_taskdep ompss 8192 288 10 128 442.725951 1513968757402844230 1513968757770099915 32.677369
dpotrf_taskdep ompss 8192 304 10 128 491.528106 1513968814651433261 1513968815017584311 19.835761
dpotrf_taskdep ompss 8192 320 10 128 503.752823 1513968871934885885 1513968872319133862 27.821405
dpotrf_taskdep ompss 8192 336 10 128 489.047391 1513968929577605245 1513968929936507496 54.157297
dpotrf_taskdep ompss 8192 352 10 128 484.489884 1513968986921002475 1513968987299359532 16.321070
dpotrf_taskdep ompss 8192 400 10 128 449.934215 1513969044532835775 1513969044929189245 20.954921
dpotrf_taskdep ompss 8192 448 10 128 421.935097 1513969102317752404 1513969102785376567 17.515884
dpotrf_taskdep ompss 16384 576 10 64 439.129589 1514635367143413481 1514635370261808860 28.477508
dpotrf_taskdep ompss 16384 640 10 64 469.509996 1514635459959840273 1514635463194545370 17.111191
dpotrf_taskdep ompss 16384 704 10 64 425.861800 1514635555840217127 1514635559374630720 20.878249
