"Exp" "Blocksize" "Access" "total_cores" "kernel" "thread" "GFlops" "cycles" "cycles_ref" "Std" "Nxp"
"197" "dgemm" 64 "local" 20 "dgemm" 24 12.7031486 86089.82 3913.36 2.01173395001651 50
"198" "dgemm" 64 "local" 20 "dgemm" 28 13.04901406 83939.9 3816.12 2.07449438576456 50
"199" "dgemm" 64 "local" 20 "dgemm" 32 12.97118688 84442.72 3838.22 2.01709477323977 50
"200" "dgemm" 64 "local" 20 "dgemm" 36 12.89228364 84547.8 3843.16 1.98952145508607 50
"201" "dgemm" 64 "local" 20 "dgemm" 40 12.65478708 85700 3896.02 2.51033379992809 50
"202" "dgemm" 64 "local" 20 "dgemm" 44 13.13134916 83469.78 3794.1 2.05648241938594 50
"203" "dgemm" 64 "local" 20 "dgemm" 48 12.82202696 85207.68 3873.72 1.94721712696404 50
"204" "dgemm" 64 "local" 20 "dgemm" 52 12.78291874 85802.76 3900.58 2.00273100774412 50
"205" "dgemm" 64 "local" 20 "dgemm" 56 13.03862254 83794.74 3808.98 1.92188011976435 50
"206" "dgemm" 64 "local" 20 "dgemm" 60 12.65260126 86248.48 3921.4 2.0692706274468 50
"207" "dgemm" 64 "local" 20 "dgemm" 64 12.80961206 85286.24 3877.22 2.02167995632172 50
"208" "dgemm" 64 "local" 20 "dgemm" 68 12.837526 84757.8 3852.84 1.95866361925468 50
"209" "dgemm" 64 "local" 20 "dgemm" 72 12.9814139 83948.16 3816.6 1.99153422764586 50
"210" "dgemm" 64 "local" 20 "dgemm" 76 12.70847484 85995.34 3909.46 1.93955456695978 50
"211" "dgemm" 64 "local" 21 "dgemm" 0 13.104855 82882.3 3767.9 2.00814168447435 50
"212" "dgemm" 64 "local" 21 "dgemm" 4 13.6923755102041 80272.0612244898 3649.36734693878 0.787831774696279 49
"213" "dgemm" 64 "local" 21 "dgemm" 8 13.349706122449 82279.3265306122 3741.0612244898 0.836254211351669 49
"214" "dgemm" 64 "local" 21 "dgemm" 12 12.87443932 84067.2 3821.44 2.53707992585085 50
"215" "dgemm" 64 "local" 21 "dgemm" 16 13.25599076 82119.04 3733.3 2.01148273604616 50
"216" "dgemm" 64 "local" 21 "dgemm" 20 12.856435 83471.6 3794.48 2.50089184972102 50
"217" "dgemm" 64 "local" 21 "dgemm" 24 12.78974684 85089.56 3867.66 1.99346363403543 50
"218" "dgemm" 64 "local" 21 "dgemm" 28 12.96106384 84075.54 3822.22 2.06765622150401 50
"219" "dgemm" 64 "local" 21 "dgemm" 32 13.24466656 82332.02 3742.46 1.98650723626883 50
"220" "dgemm" 64 "local" 21 "dgemm" 36 13.27196186 82133.9 3733.62 2.03758547360729 50
"221" "dgemm" 64 "local" 21 "dgemm" 40 13.02944168 83738 3806.48 1.95978276274357 50
"222" "dgemm" 64 "local" 21 "dgemm" 44 13.39504478 80972.74 3681.52 2.02919550755032 50
"223" "dgemm" 64 "local" 21 "dgemm" 48 13.36712642 81731.38 3716.28 2.01142986853824 50
"224" "dgemm" 64 "local" 21 "dgemm" 52 13.13086686 83187.12 3782.32 1.96315837799204 50
"225" "dgemm" 64 "local" 21 "dgemm" 56 13.04667214 83147.56 3779.8 1.98993642616655 50
"226" "dgemm" 64 "local" 21 "dgemm" 60 13.2494191 82231.9 3738 2.00924822587944 50
"227" "dgemm" 64 "local" 21 "dgemm" 64 12.74399434 85291.4 3877.76 1.90018038943292 50
"228" "dgemm" 64 "local" 21 "dgemm" 68 13.28545852 82054.9 3730.56 2.03063809445453 50
"229" "dgemm" 64 "local" 21 "dgemm" 72 13.34730908 81707.78 3714.16 2.06239377290423 50
"230" "dgemm" 64 "local" 21 "dgemm" 76 13.2889764 82191.84 3736.02 1.98484232497991 50
"231" "dgemm" 64 "local" 21 "dgemm" 80 13.18334488 82617.4 3755.7 2.04141220036835 50
"232" "dgemm" 64 "local" 22 "dgemm" 0 12.79338114 85865.48 3902.84 1.95566392224761 50
"233" "dgemm" 64 "local" 22 "dgemm" 4 12.8210673469388 85879.7142857143 3904.87755102041 0.838999994136808 49
"234" "dgemm" 64 "local" 22 "dgemm" 8 13.0840326530612 84365.5102040816 3834.38775510204 0.849090142051026 49
"235" "dgemm" 64 "local" 22 "dgemm" 12 12.65241974 86543.44 3934.18 1.99446751914495 50
"236" "dgemm" 64 "local" 22 "dgemm" 16 12.78067152 84607.58 3845.96 2.53144326331556 50
"237" "dgemm" 64 "local" 22 "dgemm" 20 12.54042736 86724.14 3942.02 2.40705261919099 50
"238" "dgemm" 64 "local" 22 "dgemm" 24 12.6309595 86582 3936.94 1.89637665752787 50
"239" "dgemm" 64 "local" 22 "dgemm" 28 12.21129666 89238.78 4057.86 1.8757565306685 50
"240" "dgemm" 64 "local" 22 "dgemm" 32 12.58866076 86101.72 3913.96 2.43581962820637 50
"241" "dgemm" 64 "local" 22 "dgemm" 36 12.58736256 85674.3 3894.56 2.43499613464512 50
"242" "dgemm" 64 "local" 22 "dgemm" 40 12.69849598 85728.82 3898.3 1.88206500163719 50
"243" "dgemm" 64 "local" 22 "dgemm" 44 12.56534216 86812.86 3946.02 1.8811939433633 50
"244" "dgemm" 64 "local" 22 "dgemm" 48 13.0543043 83589.36 3799.82 2.00023627438187 50
"245" "dgemm" 64 "local" 22 "dgemm" 52 12.67654828 85883.62 3903.74 1.90398073677042 50
"246" "dgemm" 64 "local" 22 "dgemm" 56 12.71851762 85658.6 3893.62 1.90395058016294 50
"247" "dgemm" 64 "local" 22 "dgemm" 60 12.63812548 86533.32 3933.64 1.88507538080324 50
"248" "dgemm" 64 "local" 22 "dgemm" 64 12.86932054 85205.82 3873.22 2.02703845456528 50
"249" "dgemm" 64 "local" 22 "dgemm" 68 12.6312967 86996.18 3954.98 1.90948178971112 50
"250" "dgemm" 64 "local" 22 "dgemm" 72 12.86524056 84810.3 3855.3 1.96337700608805 50
"251" "dgemm" 64 "local" 22 "dgemm" 76 13.10182892 83455.3 3793.62 2.0201273333917 50
