"Exp" "Blocksize" "Access" "total_cores" "kernel" "thread" "GFlops" "Std" "Nxp"
"195" "dtrsm" 256 "remote" 8 "dtrsm" 8 11.371284 0.741949125094552 50
"196" "dtrsm" 256 "remote" 8 "dtrsm" 12 11.449072 0.741658534125251 50
"197" "dtrsm" 256 "remote" 8 "dtrsm" 16 11.4652476 0.728108119229555 50
"198" "dtrsm" 256 "remote" 8 "dtrsm" 20 11.5437104 0.744055887041191 50
"199" "dtrsm" 256 "remote" 8 "dtrsm" 24 11.3695208 0.721845423895827 50
"200" "dtrsm" 256 "remote" 8 "dtrsm" 28 11.3380274 0.736588031999529 50
"201" "dtrsm" 512 "local" 8 "dtrsm" 0 15.065498 0.378876279138557 50
"202" "dtrsm" 512 "local" 8 "dtrsm" 4 15.097158 0.381821746042601 50
"203" "dtrsm" 512 "local" 8 "dtrsm" 8 15.105872 0.384440350745903 50
"204" "dtrsm" 512 "local" 8 "dtrsm" 12 15.244692 0.382874272985644 50
"205" "dtrsm" 512 "local" 8 "dtrsm" 16 15.096158 0.377557967486113 50
"206" "dtrsm" 512 "local" 8 "dtrsm" 20 15.21145 0.381783656148401 50
"207" "dtrsm" 512 "local" 8 "dtrsm" 24 15.150036 0.384963629217629 50
"208" "dtrsm" 512 "local" 8 "dtrsm" 28 15.140638 0.384768451382896 50
"209" "dtrsm" 512 "remote" 8 "dtrsm" 0 14.935058 0.502853655462745 50
"210" "dtrsm" 512 "remote" 8 "dtrsm" 4 14.976764 0.503506035778426 50
"211" "dtrsm" 512 "remote" 8 "dtrsm" 8 15.020974 0.505756101907161 50
"212" "dtrsm" 512 "remote" 8 "dtrsm" 12 15.137712 0.490668762138752 50
"213" "dtrsm" 512 "remote" 8 "dtrsm" 16 15.03642 0.501537277593926 50
"214" "dtrsm" 512 "remote" 8 "dtrsm" 20 15.098132 0.495639728209505 50
"215" "dtrsm" 512 "remote" 8 "dtrsm" 24 14.897314 0.497352580151821 50
"216" "dtrsm" 512 "remote" 8 "dtrsm" 28 14.93483 0.502590517078409 50
"217" "dtrsm" 224 "local" 9 "dtrsm" 0 11.0311194 0.803004139518164 50
"218" "dtrsm" 224 "local" 9 "dtrsm" 4 11.1579348 0.820796718862141 50
"219" "dtrsm" 224 "local" 9 "dtrsm" 8 11.207478 0.834583244473014 50
"220" "dtrsm" 224 "local" 9 "dtrsm" 12 11.3914034 0.844625761570539 50
"221" "dtrsm" 224 "local" 9 "dtrsm" 16 11.3391948 0.8276732786115 50
